,time,rms,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness
28,2025-07-04 04:27:23.982411,0.01372413424747065,1814.950040143756,2241.1625825928995,19.064739811206813,0.011901215160805443
29,2025-07-04 04:28:56.874640,0.012780702451430261,1829.2154086254122,2255.4763763987935,19.024906686834544,0.012028548061022593
30,2025-07-04 04:30:29.766869,0.013585948160570118,1809.9759339341026,2232.7215222595764,19.17491667527164,0.011554387612106077
31,2025-07-04 04:32:02.659098,0.013993811468640342,1809.029856323613,2224.792268911796,19.18281031615799,0.011572489329884413
32,2025-07-04 04:33:35.551327,0.013626953695062548,1830.2812129496149,2236.4161167131233,19.04908271849983,0.011928978229819767
33,2025-07-04 04:35:08.443556,0.013423109843302517,1866.649368454539,2254.0225533645157,18.806686807918926,0.012786003831872948
34,2025-07-04 04:36:41.335785,0.01289462067335844,1891.4949855098562,2267.9576723484474,18.81562603437698,0.013218996522769158
35,2025-07-04 04:38:14.228014,0.012368098751315842,1903.3253346207687,2285.2370255933033,18.89626646721923,0.013512523725234133
36,2025-07-04 04:39:47.120243,0.01156047532414086,1908.6282251678738,2295.4710895867634,19.059534572098368,0.01377241794364636
37,2025-07-04 04:41:20.012472,0.010846951786894354,1897.6388452622298,2296.9272892815025,19.140792587598586,0.013682152333810156
38,2025-07-04 04:42:52.904701,0.011541659295838322,1849.9113578655092,2269.9772249635353,19.421974293354438,0.012589624310101133
39,2025-07-04 04:44:25.796930,0.011733966848347339,1826.5022033709379,2265.3541514690082,19.618382757393807,0.012250623178047319
40,2025-07-04 04:45:58.689159,0.011657543427497152,1801.4017462114186,2255.1276051954806,19.770552511117174,0.011657171180578733
41,2025-07-04 04:47:31.581388,0.012526708257803696,1765.570560808902,2230.5202310347486,19.774867837129886,0.010970492747731625
42,2025-07-04 04:49:04.473617,0.012958234150847422,1726.3530137563973,2208.738807150098,20.022404772617943,0.010041547465669282
43,2025-07-04 04:50:37.365846,0.01613068306045606,1680.0704779945981,2164.9834076698467,19.81275018099751,0.0093968605758575
44,2025-07-04 04:52:10.258075,0.018465708797238765,1636.3408868690685,2121.8870278144977,19.913228137550536,0.008722260930023552
45,2025-07-04 04:53:43.150304,0.017825846201321115,1673.7661399271226,2148.830677571711,19.67106860750649,0.009454548332738706
46,2025-07-04 04:55:16.042533,0.016755700670322404,1709.5633049007813,2177.0779826552853,19.74229187792955,0.010055601677588491
47,2025-07-04 04:56:48.934762,0.016274902003025636,1732.2049562874909,2197.8150746476185,19.760638210396007,0.010534045805073767
48,2025-07-04 04:58:21.826991,0.01246000119727105,1817.8163189270294,2265.8130469841453,19.747063577551103,0.012098719499455913
49,2025-07-04 04:59:54.719220,0.00975430573876947,1893.7514897733813,2325.4399335066187,19.65621629709186,0.013537666436786094
50,2025-07-04 05:01:27.611449,0.009581275744689628,1895.9871050444074,2327.2925846115236,19.696326758373598,0.013743677912459316
51,2025-07-04 05:03:00.503678,0.010005391767388211,1882.4310700610629,2318.71392268416,19.505628167030334,0.013478761703665078
52,2025-07-04 05:04:33.395907,0.010600889813201501,1887.418651526673,2315.8175129922124,19.385709141823185,0.013677564746695497
53,2025-07-04 05:06:06.288136,0.010882895701052622,1864.0130729194234,2303.9829254037445,19.51475981680554,0.01315549587469468
54,2025-07-04 05:07:39.180365,0.011109258918324484,1858.8125487775496,2294.8165723165025,19.347921758497815,0.013006380324000562
55,2025-07-04 05:09:12.072594,0.011038934220653024,1861.9767101751622,2296.325865540495,19.33905289659794,0.012979097451300188
56,2025-07-04 05:10:44.964823,0.010771488389931621,1866.550090101586,2303.7894233169413,19.415993284023564,0.012953128076705981
57,2025-07-04 05:12:17.857051,0.010672096191067246,1843.7765606038884,2288.249386979277,19.39866859118988,0.012539424813399825
58,2025-07-04 05:13:50.749280,0.013780282382154837,1812.4939895921686,2254.0799253084533,19.450452936420636,0.012147066065537004
59,2025-07-04 05:15:23.641509,0.01434079835517332,1788.7916624693523,2236.931386850622,19.640490541257154,0.01169907110953027
60,2025-07-04 05:16:56.533738,0.0148983074657619,1769.3386938715964,2221.3570571628934,19.723975519815255,0.011321915695377901
61,2025-07-04 05:18:29.425967,0.014699301482643931,1774.941354194534,2222.366086659141,19.641873373316983,0.01158999462738102
62,2025-07-04 05:20:02.318196,0.014460187922418117,1816.6244710584056,2245.2164738518254,19.468178583190117,0.012512214629722076
63,2025-07-04 05:21:35.210425,0.01103055272595957,1885.7595282672883,2298.80606591218,19.27793483092982,0.013946745419881333
64,2025-07-04 05:23:08.102654,0.010389672731049357,1929.286176605436,2328.4559858161647,19.15645772482061,0.014972511644542101
65,2025-07-04 05:24:40.994883,0.009812453450588508,1967.9665905782467,2348.7517177147897,18.989008006324642,0.015924953821488452
66,2025-07-04 05:26:13.887112,0.0101594580413308,1956.426606931437,2337.6801882533437,18.972835527295054,0.015631111670214887
67,2025-07-04 05:27:46.779341,0.010191474998695778,1934.4703804281564,2325.8155263627536,19.282473866442988,0.015103269806868777
68,2025-07-04 05:29:19.671570,0.010647466541547333,1900.4709244283688,2305.885935727116,19.477641319872703,0.014311353919342216
69,2025-07-04 05:30:52.563799,0.01167104994822294,1841.953457268219,2267.8478646116982,19.64581755203884,0.013164286851802173
70,2025-07-04 05:32:25.456028,0.012856446987716487,1793.5191030754922,2236.225653386102,19.799798373227194,0.0123528359951375
71,2025-07-04 05:33:58.348257,0.012987823776854202,1811.1627765776382,2246.367953338444,19.920191321672725,0.012978233057624678
72,2025-07-04 05:35:31.240486,0.01341396720870398,1813.3423086730768,2244.493237115539,19.895119761434135,0.013195003730899773
73,2025-07-04 05:37:04.132715,0.01480996132818982,1768.3096745554978,2209.116109719717,19.914073954042706,0.01219432677369987
74,2025-07-04 05:38:37.024944,0.014259448900911959,1800.2059970457813,2230.886740344959,19.70766460865202,0.012670104816108505
75,2025-07-04 05:40:09.917173,0.014292767720110717,1819.7205265776565,2247.932410130392,19.570587699024443,0.012761358999910589
76,2025-07-04 05:41:42.809402,0.014869091526232659,1819.3734088427425,2250.3228323018952,19.476727882705422,0.0126870037296183
77,2025-07-04 05:43:15.701631,0.014772086701681836,1824.1045367233385,2257.239439827081,19.47715050644652,0.012671433580867598
78,2025-07-04 05:44:48.593860,0.013691466376138852,1874.6465439831543,2293.7312638540498,19.31587310849311,0.013837566189316568
79,2025-07-04 05:46:21.486089,0.014364587099198254,1815.093654785016,2260.460321654045,19.499851649546894,0.012537989360974465
80,2025-07-04 05:47:54.378318,0.013807061243709173,1806.2747717721197,2250.268185145094,19.640193648148962,0.012410073511809965
81,2025-07-04 05:49:27.270547,0.012578455519955603,1821.7918806270939,2259.9121273825535,19.589267991706958,0.012564230616293573
82,2025-07-04 05:51:00.162776,0.012123161351727321,1833.0749053313048,2267.177144196491,19.415659142314457,0.0126278354183356
83,2025-07-04 05:52:33.055005,0.014581662152521315,1833.1950183681531,2269.979404926033,19.334850180411323,0.012551181208421625
84,2025-07-04 05:54:05.947234,0.013599030876718462,1924.2115999833309,2322.671356210538,19.078161612359303,0.014941292965766847
85,2025-07-04 05:55:38.839463,0.013643143836269155,1951.60294293177,2340.238854582255,18.961831832345442,0.015540630493412026
86,2025-07-04 05:57:11.731692,0.014312468757107856,1937.910645059375,2327.9880874699957,19.090242540283207,0.01537772662507523
87,2025-07-04 05:58:44.623921,0.014389583236677576,1940.6285143664013,2321.611165237894,19.123408553785964,0.015657695141954538
88,2025-07-04 06:00:17.516150,0.012726022727601231,1918.9836066688824,2300.129811995043,19.407312182206358,0.015292965139315858
89,2025-07-04 06:01:50.408379,0.01329216948747635,1879.7683237510857,2277.087198088723,19.56760340690311,0.014136170837302417
90,2025-07-04 06:03:23.300608,0.013210689724516124,1859.0908448815428,2263.4924723308545,19.6395493559861,0.013880149103644726
91,2025-07-04 06:04:56.192837,0.012632458158908412,1852.2291122129125,2265.6452392939777,19.496154261867616,0.013643594399075304
92,2025-07-04 06:06:29.085066,0.012915774457855151,1820.3073026113043,2251.4779412128782,19.394414472072175,0.013002398698131223
93,2025-07-04 06:08:01.977295,0.011953452815441419,1829.6535108863357,2266.76200992847,19.28827971591204,0.01324135472164817
94,2025-07-04 06:09:34.869524,0.010912486868957058,1852.353948753753,2285.8402034637274,19.313334976527702,0.013857109278834835
95,2025-07-04 06:11:07.761752,0.01049035627427511,1888.5628796712344,2316.003056930599,19.258972631158368,0.014756580417750227
96,2025-07-04 06:12:40.653981,0.011206872571539133,1920.6236404854246,2332.976476984552,19.288279602443204,0.016059419508104474
97,2025-07-04 06:14:13.546210,0.01139231911492534,1954.298209639697,2357.936632105039,19.642634599910373,0.017070283997973824
98,2025-07-04 06:15:46.438439,0.011930435152724388,1994.46006357833,2370.320456451744,19.432432055753626,0.018411436697124556
99,2025-07-04 06:17:19.330668,0.013055746230529623,1994.6848550854545,2367.8228213164016,19.40988867157115,0.018637925772961174
100,2025-07-04 06:18:52.222897,0.01320042268978432,1969.1145942520482,2345.4486591311193,19.43022207407885,0.017862759086384534
101,2025-07-04 06:20:25.115126,0.01227779627460986,1947.7637325942871,2337.7736113985875,19.4548454456006,0.016919500353757753
102,2025-07-04 06:21:58.007355,0.011231147973332552,1953.597106693469,2348.4440480929597,19.378753660812958,0.016802874162439908
103,2025-07-04 06:23:30.899584,0.010335194259928541,1941.7114233025961,2346.461514846207,19.532960202129047,0.016304376254678756
104,2025-07-04 06:25:03.791813,0.009703381207538771,1950.7471950897748,2343.832866714843,19.40589250802596,0.016665573903095178
105,2025-07-04 06:26:36.684042,0.009398619519500063,1963.8365695238056,2357.674043274127,19.430764247189945,0.0170510376700915
106,2025-07-04 06:28:09.576271,0.009510874553956092,1975.3645734950626,2359.6431442119433,19.43456208106564,0.017504735471079585
107,2025-07-04 06:29:42.468500,0.010048245722940193,1973.6305042944127,2350.096335815689,19.472354179059618,0.01779508301075676
108,2025-07-04 06:31:15.360729,0.009677976661128922,1965.7800510634283,2353.782853393943,19.43960351096782,0.017327299054914515
109,2025-07-04 06:32:48.252958,0.010076316049927848,1934.9622135099078,2331.861309578651,19.507816210598566,0.01634862503888871
110,2025-07-04 06:34:21.145187,0.012413467034697532,1892.7696374116754,2294.4054880746326,19.537307652701188,0.015378816683987682
111,2025-07-04 06:35:54.037416,0.01261614648955874,1874.9396948117999,2278.6996941262505,19.513193663540772,0.014625758147614035
112,2025-07-04 06:37:26.929645,0.013683032927149907,1853.1616255109634,2257.7579947744894,19.32777715413838,0.013877184947028947
113,2025-07-04 06:38:59.821874,0.014085404591914263,1857.3108364919076,2257.315365890542,19.3287010422987,0.013921225970721209
114,2025-07-04 06:40:32.714103,0.014443350922036914,1856.7170263104117,2261.9023723342298,19.447917034158596,0.014046536138746523
115,2025-07-04 06:42:05.606332,0.012565433100704106,1898.0077695582759,2290.812400538702,19.3273979816237,0.015170716872119372
116,2025-07-04 06:43:38.498561,0.012567726442730055,1905.9039610250916,2298.531643462881,19.53392078184861,0.015619951839773421
117,2025-07-04 06:45:11.390790,0.011943246816843748,1869.285742875045,2283.7583718535707,19.669695392136187,0.0145785655573065
118,2025-07-04 06:46:44.283019,0.012473004836775362,1820.826713878765,2249.3556420589375,19.76380416883607,0.013345468277504553
119,2025-07-04 06:48:17.175248,0.012096004236768931,1792.618853557664,2233.637158564309,19.8413651187905,0.012402329672967607
120,2025-07-04 06:49:50.067477,0.012088241539103914,1745.410533036565,2209.560143815956,19.934148694660557,0.010905150865706677
121,2025-07-04 06:51:22.959706,0.01223256962420419,1696.707217252152,2184.0311075278037,19.92743090218876,0.009462550542667305
122,2025-07-04 06:52:55.851935,0.01230447526560165,1693.4427490115725,2177.7486680800084,19.98735781087583,0.009401017719497395
123,2025-07-04 06:54:28.744164,0.012898981459578502,1669.392285155531,2161.295157558198,20.12598855505816,0.00918180849840719
124,2025-07-04 06:56:01.636393,0.012674506402667611,1647.3986447652708,2152.615599624492,19.965780645399644,0.008578384252554678
125,2025-07-04 06:57:34.528622,0.012920526429731396,1641.8700777857457,2154.1159707440615,20.004552423089695,0.008480565661882428
126,2025-07-04 06:59:07.420851,0.012979766327422114,1636.884913689879,2152.395438475595,19.93408658348642,0.008538225097762189
127,2025-07-04 07:00:40.313080,0.012608557077730075,1642.0794594414813,2164.073519843818,19.815140651303714,0.008611513690538418
128,2025-07-04 07:02:13.205309,0.012490983104007319,1645.8772094314304,2168.1395313922903,19.821515835149505,0.008562420180436674
129,2025-07-04 07:03:46.097538,0.012617820655414837,1651.644440983777,2171.6532223855593,19.916574247661273,0.008656163088224639
130,2025-07-04 07:05:18.989767,0.01224317783354782,1653.0722954443697,2172.894627859443,20.03220525974382,0.008669602155415849
131,2025-07-04 07:06:51.881996,0.011864839706569912,1683.7850443772275,2191.4563182439974,19.995643546959727,0.009148656970906813
132,2025-07-04 07:08:24.774224,0.013874594732699915,1690.9989810328088,2185.4564325634674,20.101913086492356,0.009336568386474757
133,2025-07-04 07:09:57.666453,0.01348798883757554,1715.9318533136022,2197.4436266911007,20.02911896020473,0.009836570768489766
134,2025-07-04 07:11:30.558682,0.013473020915454253,1738.3082140450929,2206.7174123543145,19.95003905672361,0.010393823511185838
135,2025-07-04 07:13:03.450911,0.01386453099991195,1745.597287161491,2201.4174098595827,19.806537536842775,0.010605171808819069
136,2025-07-04 07:14:36.343140,0.0147089268097654,1717.6564899542075,2174.3097095456465,19.80728474547993,0.010110238366647359
137,2025-07-04 07:16:09.235369,0.012982349593518301,1703.8029166316683,2174.216568804726,19.80610429367449,0.009696528902886166
138,2025-07-04 07:17:42.127598,0.013820663529122248,1677.050496035748,2156.7850075355122,19.861974905169117,0.0091981415783991
139,2025-07-04 07:19:15.019827,0.013917961560608821,1656.0928644468022,2145.4408179671436,19.972160845837134,0.008615446506953686
140,2025-07-04 07:20:47.912056,0.013875320210447534,1626.2081120103026,2134.3834320684814,20.174037008665998,0.008026126222232139
141,2025-07-04 07:22:20.804285,0.013775295152189213,1614.4490816514663,2129.342428031476,20.39328377255372,0.007901610731391976
142,2025-07-04 07:23:53.696514,0.013571671144850552,1610.353342837837,2123.203702696559,20.375595914685675,0.007881051195322198
143,2025-07-04 07:25:26.588743,0.012495342018082741,1612.9925781215209,2132.9161547431677,20.42145149710568,0.0077666348855897
144,2025-07-04 07:26:59.480972,0.012631270528677848,1607.6674332533785,2130.970725863537,20.595226798778363,0.007853063498400842
145,2025-07-04 07:28:32.373201,0.012665479142125695,1605.485029746089,2121.799467434702,20.649071414190434,0.007803306672585495
146,2025-07-04 07:30:05.265430,0.013410965915210548,1599.9189084752795,2119.1370554091072,20.662180234787467,0.00768083949994307
147,2025-07-04 07:31:38.157659,0.014277410451881587,1577.2980935366231,2096.6618026348265,20.764122302919784,0.007461938448506591
148,2025-07-04 07:33:11.049888,0.01404507725024596,1571.9814721007822,2087.1374017185876,20.696284680607917,0.007401438679963031
149,2025-07-04 07:34:43.942117,0.013774567025527356,1569.181395374662,2083.3745557020484,20.49812499244092,0.007249577951950778
150,2025-07-04 07:36:16.834346,0.01362296339198947,1588.053516119589,2099.0590375296456,20.36825401095152,0.007683548646460257
151,2025-07-04 07:37:49.726575,0.012652716080239044,1606.562823126306,2117.722301485993,20.327661019804914,0.008036508520822465
152,2025-07-04 07:39:22.618804,0.011505124561069537,1646.1009826032596,2155.7759459915237,20.19521515811804,0.008601307687080405
153,2025-07-04 07:40:55.511033,0.012210840622568506,1642.3951798319686,2160.720209658411,20.25615443510158,0.008516936039466235
154,2025-07-04 07:42:28.403262,0.012054837071010842,1646.36231846537,2170.262769381052,20.246142350671725,0.008575431049379405
155,2025-07-04 07:44:01.295491,0.011959896533330901,1633.5586515160323,2166.950317898694,20.202338018348556,0.008185344944158717
156,2025-07-04 07:45:34.187720,0.011710023413458838,1636.490822408285,2170.038302916919,20.113873547858052,0.008257217020937973
157,2025-07-04 07:47:07.079949,0.012488662319025024,1606.454102380473,2143.562194135736,20.304463972463545,0.00783868414716708
158,2025-07-04 07:48:39.972178,0.012043241598038002,1623.1937205204085,2150.9105196608675,20.29867165187936,0.008240201798049022
159,2025-07-04 07:50:12.864407,0.012497616588184613,1623.9122222080025,2145.3217719565396,20.406168704953583,0.008286545056971227
160,2025-07-04 07:51:45.756636,0.012485669275512921,1649.7400304938287,2160.0765105583628,20.60762366391825,0.008878568127985634
161,2025-07-04 07:53:18.648865,0.012708131585828958,1649.7943764341983,2157.1225273004407,20.738386548596495,0.008804496285315693
162,2025-07-04 07:54:51.541094,0.012064352302532642,1676.8079367168166,2179.4472631501167,20.723078096750367,0.009185019447030207
163,2025-07-04 07:56:24.433323,0.011425011823233215,1711.922697451643,2203.688574261874,20.684882225709078,0.009922036841333103
164,2025-07-04 07:57:57.325552,0.011066709630656986,1740.4162361105377,2223.760432751081,20.68818945259818,0.010553767708405944
165,2025-07-04 07:59:30.217781,0.010640165582345797,1765.5006628567924,2236.9473960960586,20.57014474755038,0.011100462144375343
166,2025-07-04 08:01:03.110010,0.010018604255467653,1815.8759385552007,2263.296303799757,20.359667428864963,0.012232541624922308
167,2025-07-04 08:02:36.002239,0.009844901111721994,1849.3843375251531,2282.223057342294,20.184918762819528,0.012953326254356943
168,2025-07-04 08:04:08.894468,0.00980999128795229,1870.814973635278,2295.8643722303423,20.11680562247941,0.013418081411750611
169,2025-07-04 08:05:41.786697,0.009334593056095762,1899.4409109993992,2316.312549971704,19.983122787894448,0.014053888101247507
170,2025-07-04 08:07:14.678925,0.009277178749348969,1911.683487036776,2322.7644749577603,19.69197000227474,0.014472761637026632
171,2025-07-04 08:08:47.571154,0.011145259799389169,1873.0836521049368,2283.885282071723,19.548345555949982,0.013888166791019105
172,2025-07-04 08:10:20.463383,0.010826483116345478,1888.4997793593345,2291.842654783009,19.47709760883896,0.014461386883593882
173,2025-07-04 08:11:53.355612,0.010711218752060088,1912.0062046741211,2297.2344533551095,19.237488075935023,0.015263074629906266
174,2025-07-04 08:13:26.247841,0.010794229826470839,1913.0778578799711,2292.3700521869428,19.009530212774987,0.015235914636144663
175,2025-07-04 08:14:59.140070,0.01112931095962413,1894.6519372028213,2281.3134948171446,19.066737422805126,0.014635134240234403
176,2025-07-04 08:16:32.032299,0.009706943789869549,1922.2081184731596,2314.1681913465063,19.090165535492336,0.01485371600176659
177,2025-07-04 08:18:04.924528,0.010199249170022084,1899.5664098517502,2301.4204880024536,19.01502694981446,0.01406330317610191
178,2025-07-04 08:19:37.816757,0.011939557792805134,1842.8859251382426,2271.3538400349753,19.08598905812826,0.012620906758206544
179,2025-07-04 08:21:10.708986,0.013099304598849263,1798.3634261848244,2249.9252604641733,19.26800992324498,0.011606035962135861
180,2025-07-04 08:22:43.601215,0.013654104140354322,1784.035522491913,2242.2515515702908,19.298835326148037,0.01137863396885769
181,2025-07-04 08:24:16.493444,0.01390797309530899,1754.8939773496725,2223.9320380213885,19.300492082276886,0.010863812813263575
182,2025-07-04 08:25:49.385673,0.014246233796607706,1730.85362352581,2207.9186061141204,19.388037656392964,0.010405792064385602
183,2025-07-04 08:27:22.277902,0.013003975127497692,1737.924927685893,2211.035697340672,19.542393258907484,0.010549548370022966
184,2025-07-04 08:28:55.170131,0.011854106126539412,1772.0125974973478,2228.994915921054,19.507879719035824,0.011378975844538947
185,2025-07-04 08:30:28.062360,0.011562660766392946,1795.099823435863,2244.339832136566,19.5417199381101,0.011851020648793202
186,2025-07-04 08:32:00.954589,0.01153067187126726,1788.4044878258057,2242.6552067840603,19.647382635176672,0.011760143783771857
187,2025-07-04 08:33:33.846818,0.011222890283772725,1797.6459632030408,2251.511888059426,19.69517929858018,0.011952765452070892
188,2025-07-04 08:35:06.739047,0.011183012233208865,1797.7628947894257,2258.286124946514,19.647876103492298,0.011788630549052687
189,2025-07-04 08:36:39.631276,0.011447173225786538,1802.5347904564248,2259.4465558086968,19.71225583000494,0.012078620906974901
190,2025-07-04 08:38:12.523505,0.01088949686605483,1825.4295344374173,2270.8358654745907,19.636202826785137,0.012699108163218266
191,2025-07-04 08:39:45.415734,0.01016531421020627,1893.6120508460642,2313.797865284797,19.566440462713906,0.014195154738217027
192,2025-07-04 08:41:18.307963,0.009695846917806193,1938.0958642326375,2338.4712206897693,19.49464723391055,0.01527311179692078
193,2025-07-04 08:42:51.200192,0.009674648313550279,1959.936000391332,2342.1149187271635,19.555542928974997,0.016039884478069144
194,2025-07-04 08:44:24.092421,0.00909607792040333,1975.0034320464345,2353.082865528748,19.485863571757804,0.01626128027090017
195,2025-07-04 08:45:56.984650,0.009273801240324977,1949.7627283273505,2340.235913143256,19.631980858946527,0.015648510441355748
196,2025-07-04 08:47:29.876879,0.009845712757389994,1926.940440854153,2323.3755260250855,19.729308513220477,0.015233550496215319
197,2025-07-04 08:49:02.769108,0.01055600901581347,1908.7840469629123,2312.61209018286,19.773916737319965,0.014819146818394803
198,2025-07-04 08:50:35.661337,0.010883085146499796,1894.655642177153,2307.5695079651878,19.881667293317665,0.014569468739999866
199,2025-07-04 08:52:08.553566,0.011580143468407916,1871.0983118851957,2289.13236891178,20.08544497495517,0.014148763366734783
200,2025-07-04 08:53:41.445795,0.0114401682223659,1878.2822672839961,2298.536428689679,20.209229510563308,0.014260816252282532
201,2025-07-04 08:55:14.338024,0.010652050417894496,1903.677554951947,2315.056493386395,20.115012178600498,0.014931983389263768
202,2025-07-04 08:56:47.230253,0.009755874676909295,1921.3511006849662,2328.415157463944,20.197545669995826,0.0155612459068092
203,2025-07-04 08:58:20.122482,0.008905146308802065,1946.5364870477488,2348.477095156406,20.1276301761917,0.01597371079969889
204,2025-07-04 08:59:53.014711,0.00898986050118692,1936.5061909885853,2345.6208408241273,20.108647229915256,0.015702563431141965
205,2025-07-04 09:01:25.906940,0.009528327537793667,1900.5567630495339,2320.3791142203613,20.024546827145446,0.014845148218807665
206,2025-07-04 09:02:58.799169,0.00983395338328555,1858.4696447082506,2296.2979202453607,20.08509144273165,0.013659181197783983
207,2025-07-04 09:04:31.691398,0.01027189733367413,1820.214977108963,2274.407375965514,20.369691948693646,0.012658131679070721
208,2025-07-04 09:06:04.583626,0.010673700550291688,1773.5531917048406,2248.5818037906365,20.395245611885663,0.011515435348892428
209,2025-07-04 09:07:37.475855,0.010563036596216262,1760.04446956263,2241.581639956432,20.42071952523598,0.011167373064962158
210,2025-07-04 09:09:10.368084,0.010227248746529222,1773.275149951948,2244.2344330753617,20.43801572647981,0.011576180415455748
211,2025-07-04 09:10:43.260313,0.010744938599783925,1757.318651657753,2235.4335780851197,20.60407876452471,0.011320924188300888
212,2025-07-04 09:12:16.152542,0.011177714386256414,1745.4431574222317,2229.636753999918,20.40300959543396,0.010983053128257052
213,2025-07-04 09:13:49.044771,0.011316099546616897,1740.468487582565,2228.600516300188,20.528739100770224,0.01083501770543535
214,2025-07-04 09:15:21.937000,0.01124116729265079,1728.4635418458104,2221.513090298802,20.610973384111556,0.010464142631319015
215,2025-07-04 09:16:54.829229,0.011433089414285497,1715.4924783143676,2215.521001870796,20.70540492959824,0.010264888612590768
216,2025-07-04 09:18:27.721458,0.01131207206165418,1723.3064246099766,2223.448759235572,20.608857501803865,0.01029008830995481
217,2025-07-04 09:20:00.613687,0.01102039192249067,1732.550458076419,2225.1971495035327,20.615014773124948,0.010516756860063836
218,2025-07-04 09:21:33.505916,0.010761485259840265,1761.5678332021348,2239.0446413494396,20.450503538288245,0.011264224968368949
219,2025-07-04 09:23:06.398145,0.010556245466507973,1809.1539338392927,2265.8086159125314,20.329063000662998,0.012538359735325503
220,2025-07-04 09:24:39.290374,0.010099637508206069,1860.424800865397,2296.640802429776,20.107078610825194,0.013713134140471813
221,2025-07-04 09:26:12.182603,0.009687897365447135,1895.492474593839,2308.088507509606,20.048351269176568,0.014851822638823434
222,2025-07-04 09:27:45.074832,0.009324507586192339,1936.2127441116356,2327.3509251713726,20.01059321414982,0.01583111017318552
223,2025-07-04 09:29:17.967061,0.009411102978931739,1956.4180529604657,2336.421772910707,20.104778361828075,0.01642108404177634
224,2025-07-04 09:30:50.859290,0.009176224562944842,1974.4018048677287,2344.6871411565708,20.1361719323455,0.01687297929254564
225,2025-07-04 09:32:23.751519,0.009346156288404017,2010.1786720407763,2357.543219513748,20.08414565247193,0.018125711335410605
226,2025-07-04 09:33:56.643748,0.009878368072630839,2026.3185430423648,2365.652879409902,19.96382855880119,0.018476389913759342
